Age,Nationality1,Nationality2,Locality,Special Need,Support,Student Type,Profession,Professional Situation,Professional Group,Mother's Profession,Mother's Habilitation,Mother's Professional Situation,Mother's Professional Group,Father's Profession,Father's Habilitation,Father's Professional Group,Father's Professional Situation,Academic Year,Course,Faculty,Scholarship,Admission,Status,DGES Info,Admission Category,Admission Grade
20,Portugal,Unknown,POMBAL,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador familiar não remunerado,Operadores de instalações e máquinas e trabalhadores da montagem,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Operadores de instalações e máquinas e trabalhadores da montagem,Reformado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",Atribuída (Outras Instituições),FASE 1,0,1 - Concurso nacional de acesso,Unknown,140
20,Portugal,Unknown,CÂMARA DE LOBOS,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Outra situação,Unknown,Sabe ler sem possuir o 4.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta própria como isolado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,14
19,Portugal,Unknown,ALGOZ,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador familiar não remunerado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Pessoal administrativo,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",Atribuída (Outras Instituições),FASE 1,0,1 - Concurso nacional de acesso,Unknown,140
18,Portugal,Unknown,VILA REAL SANTO ANTÓNIO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta própria como isolado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta própria como isolado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,133
19,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Unknown,Ensino secundário - 12.º  ou equivalente,Técnicos e profissões de nível intermédio,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,165
19,Portugal,Unknown,CARCAVELOS,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino secundário - 12.º  ou equivalente,Técnicos e profissões de nível intermédio,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,150
18,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Desempregado,Pessoal administrativo,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Reformado,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Reformado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,13
20,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Operadores de instalações e máquinas e trabalhadores da montagem,Trabalhador por conta própria como isolado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",Atribuída (Outras Instituições),FASE 1,0,1 - Concurso nacional de acesso,Unknown,146
18,Portugal,Unknown,VILA REAL SANTO ANTÓNIO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta própria como isolado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino secundário - 12.º  ou equivalente,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador familiar não remunerado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,140
19,Portugal,Unknown,LUZ TVR,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Doméstico,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",Atribuída (Outras Instituições),FASE 1,0,1 - Concurso nacional de acesso,Unknown,143
19,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Doméstico,Unknown,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta própria como isolado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,145
18,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta própria como isolado,"Representantes do poder legislativo e de órgãos executivos, dirigentes, directores e gestores executivos",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,"Representantes do poder legislativo e de órgãos executivos, dirigentes, directores e gestores executivos",Trabalhador por conta própria como isolado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,139
19,Portugal,Unknown,SÃO BRÁS DE ALPORTEL,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores não qualificados,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Outra situação,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,145
24,Portugal,Unknown,FUNCHAL,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador familiar não remunerado,Pessoal administrativo,Unknown,Ensino superior - doutoramento,Pessoal administrativo,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,148
20,Portugal,Unknown,LISBOA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador familiar não remunerado,Especialistas das atividades intelectuais e científicas,Unknown,Ensino secundário - 12.º  ou equivalente,Especialistas das atividades intelectuais e científicas,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,130
18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Doméstico,Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,140
18,Portugal,Unknown,LOULÉ,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Pós-secundário curso especialização tecnológica,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Pós-secundário curso especialização tecnológica,"Representantes do poder legislativo e de órgãos executivos, dirigentes, directores e gestores executivos",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,139
18,Portugal,Unknown,SÃO MARCOS DA SERRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Operadores de instalações e máquinas e trabalhadores da montagem,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",Atribuída (Outras Instituições),FASE 1,0,1 - Concurso nacional de acesso,Unknown,131
19,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",Atribuída (Outras Instituições),FASE 1,0,1 - Concurso nacional de acesso,Unknown,130
18,Portugal,Unknown,LAGOS,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta própria como empregador,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta própria como empregador,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,140
20,"Moldova, República de",Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino superior - licenciatura,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,139
20,"Moldova, República de",Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino superior - licenciatura,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo) - Portimão,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 2,0,1 - Concurso nacional de acesso,Unknown,139
19,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Operadores de instalações e máquinas e trabalhadores da montagem,Unknown,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,131
19,Portugal,Unknown,LAGOA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino superior - licenciatura,Técnicos e profissões de nível intermédio,Trabalhador por conta própria como isolado,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,150
19,Portugal,Unknown,LAGOS,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - bacharelato,Unknown,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino superior - bacharelato,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,150
18,Portugal,Unknown,BOLIQUEIME,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores não qualificados,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhadores não qualificados,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,160
18,Guiné-Bissau,Unknown,LISBOA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Trabalhadores não qualificados,Unknown,Ensino superior - licenciatura,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,150
20,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - bacharelato,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino superior - bacharelato,Pessoal administrativo,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,126
20,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Trabalhadores não qualificados,Unknown,Não disponível,Outra situação,Outra situação,200910,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,139
19,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta própria como isolado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino secundário - 12.º  ou equivalente,Técnicos e profissões de nível intermédio,Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,150
22,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta própria como isolado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta própria como isolado,200910,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,130
19,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Desempregado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,154
19,Portugal,Unknown,LOULÉ,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,"Agricultores, criadores de animais, pescadores, caçadores e colectores, de subsistência ",Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta própria como isolado,Assistentes na preparação de refeições,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,Reingresso,0,14 - Reingresso,Unknown,Unknown
29,Portugal,Unknown,S BARTOLOMEU DE MESSINES,No,No,Estudante a Tempo Inteiro,Unknown,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,200910,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,158
