Student ID,Age,Nationality1,Nationality2,Locality,Special Need,Support,Student Type,Profession,Professional Situation,Professional Group,Mother's Profession,Mother's Habilitation,Mother's Professional Situation,Mother's Professional Group,Father's Profession,Father's Habilitation,Father's Professional Group,Father's Professional Situation,Academic Year,Course,Faculty,Scholarship,Admission,Status,DGES Info,Admission Category,Admission Grade
5b4fa5e4-3535-11ef-af6f-09f1977a5dda,24,Portugal,Unknown,FARO,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,"Aluno, estudante",Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Não sabe,"Aluno, estudante",202324,ENGENHARIA MECÂNICA (1º CICLO),Instituto Superior de Engenharia,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
5b57e344-3535-11ef-af6f-09f1977a5dda,26,Portugal,Unknown,MONCARAPACHO,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Pessoal de apoio directo a clientes ,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Vendedores,Unknown,Ensino secundário - 12.º  ou equivalente,Vendedores,Trabalhador por conta de outrem,202324,DESIGN DE COMUNICAÇÃO (1º CICLO),Escola Superior de Educação e Comunicação,No,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b5969e1-3535-11ef-af6f-09f1977a5dda,23,Portugal,Roménia,LOULÉ,No,No,CE / MC,Outra situação,"Aluno, estudante","Empregados de escritório, secretários em geral e operadores de processamento de dados ",Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,"Directores de hotelaria, restauração, comércio e de outros serviços ",Outra situação,Ensino secundário - 12.º  ou equivalente,Não sabe,Trabalhador por conta de outrem,202324,ENFERMAGEM (1º CICLO),Escola Superior de Saúde,No,Titulares de cursos médios e superiores,1,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
5b5af081-3535-11ef-af6f-09f1977a5dda,22,Portugal,Unknown,LAGOS,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outro pessoal de apoio de tipo administrativo ,Unknown,Ensino secundário - 12.º  ou equivalente,"Directores de hotelaria, restauração, comércio e de outros serviços ",Trabalhador por conta de outrem,202324,GESTÃO (1º CICLO) - PORTIMÃO,"Escola Superior de Gestão, Hotelaria e Turismo",Recusada,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b61a741-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,FUNDÃO,No,No,CE / MC,Outra situação,Desempregado,Professores,Unknown,Ensino superior - mestrado,Trabalhador por conta de outrem,"Directores de hotelaria, restauração, comércio e de outros serviços ",Outra situação,Ensino superior - bacharelato,"Trabalhadores qualificados da construção e similares, excepto electricista ",Trabalhador por conta de outrem,202324,EDUCAÇÃO BÁSICA (1º CICLO),Escola Superior de Educação e Comunicação,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
5b61ce54-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,FARO,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Pessoal de apoio directo a clientes ,Outra situação,Ensino secundário - 12.º  ou equivalente,Desempregado,"Directores de hotelaria, restauração, comércio e de outros serviços ",Outra situação,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura e produção animal, orientados para o mercado","Aluno, estudante",202324,CIÊNCIAS BIOMÉDICAS (1º CICLO),Faculdade de Medicina e Ciências Biomédicas,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
5b621c74-3535-11ef-af6f-09f1977a5dda,22,Portugal,Unknown,FARO,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Outro pessoal das Forças Armadas,Trabalhador por conta de outrem,202324,GESTÃO (1º CICLO),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b626a91-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,SÃO BRÁS DE ALPORTEL,No,No,CE / MC,Outra situação,Outra situação,"Empregados de escritório, secretários em geral e operadores de processamento de dados ",Outra situação,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,"Empregados de escritório, secretários em geral e operadores de processamento de dados ",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Vendedores,Trabalhador por conta própria como empregador,202324,ENGENHARIA DE SISTEMAS E TECNOLOGIAS INFORMÁTICAS (1º CICLO),Instituto Superior de Engenharia,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
5b6354f0-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,ALMANCIL,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Não sabe,Outra situação,Ensino superior - licenciatura,Trabalhador por conta própria como empregador,Não sabe,Outra situação,Ensino secundário - 12.º  ou equivalente,Não sabe,Trabalhador por conta própria como empregador,202324,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,151
5b63ca21-3535-11ef-af6f-09f1977a5dda,22,Portugal,Unknown,FARO,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,Outra situação,"Empregados de escritório, secretários em geral e operadores de processamento de dados ",Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Desempregado,Não sabe,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Trabalhadores qualificados da construção e similares, excepto electricista ",Trabalhador por conta de outrem,202324,GESTÃO DE EMPRESAS (1º CICLO),Faculdade de Economia,Recebida (SAS),Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b68fa43-3535-11ef-af6f-09f1977a5dda,27,Portugal,Unknown,MEXILHOEIRA GRANDE,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,"Empregados de escritório, secretários em geral e operadores de processamento de dados ",Unknown,Ensino Superior - Licenciatura - 1º ciclo,Trabalhador por conta de outrem,Profissionais de saúde,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Directores de produção e de serviços especializados,Trabalhador por conta própria como empregador,202324,GESTÃO (1º CICLO) - PORTIMÃO,"Escola Superior de Gestão, Hotelaria e Turismo",No,Titulares de cursos médios e superiores,1,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
5b6acf00-3535-11ef-af6f-09f1977a5dda,22,Portugal,Unknown,PORTIMÃO,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino superior - doutoramento,Trabalhador por conta de outrem,Profissionais de saúde,Unknown,Ensino superior - licenciatura,Professores,Reformado,202324,ENGENHARIA DE SISTEMAS E TECNOLOGIAS INFORMÁTICAS (1º CICLO),Instituto Superior de Engenharia,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b6af611-3535-11ef-af6f-09f1977a5dda,20,Portugal,Unknown,ALMANCIL,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,"Empregados de escritório, secretários em geral e operadores de processamento de dados ",Outra situação,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,"Técnicos e profissionais, de nível intermédio da saúde",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Não sabe,Trabalhador por conta de outrem,202324,GESTÃO (1º CICLO) - REGIME NOTURNO,"Escola Superior de Gestão, Hotelaria e Turismo",No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b6af612-3535-11ef-af6f-09f1977a5dda,50,Portugal,Unknown,ALBUFEIRA,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Profissionais de saúde,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Reformado,Não sabe,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Não sabe,Reformado,202324,GESTÃO (1º CICLO) - REGIME NOTURNO,"Escola Superior de Gestão, Hotelaria e Turismo",No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b6b1d20-3535-11ef-af6f-09f1977a5dda,24,Portugal,Unknown,OLHÃO,No,No,CE / MC,Outra situação,"Aluno, estudante","Empregados de escritório, secretários em geral e operadores de processamento de dados ",Outra situação,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal dos serviços de protecção e segurança ,Outra situação,Ensino secundário - 12.º  ou equivalente,Não sabe,Trabalhador por conta própria como empregador,202324,CIÊNCIAS DA COMUNICAÇÃO (1º CICLO),Escola Superior de Educação e Comunicação,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b6b1d22-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,ALMODÔVAR,Deficiência Motora,Necessidade de Apoio não especificada,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outro pessoal de apoio de tipo administrativo ,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores não qualificados da indústria extractiva, construção, indústria transformadora e transportes",Trabalhador por conta de outrem,202324,MARKETING (1º CICLO),"Escola Superior de Gestão, Hotelaria e Turismo",No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b6b6b46-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,OLHÃO,No,No,CE / MC,Unknown,"Aluno, estudante",Unknown,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta de outrem,Pessoal de apoio directo a clientes ,Unknown,Ensino secundário - 12.º  ou equivalente,Outro pessoal das Forças Armadas,Trabalhador por conta de outrem,202324,ENGENHARIA MECÂNICA (1º CICLO),Instituto Superior de Engenharia,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,1,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b6e5173-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,PIAS SRP,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta própria como empregador,"Empregados de escritório, secretários em geral e operadores de processamento de dados ",Unknown,Ensino secundário - 12.º  ou equivalente,"Trabalhadores qualificados da metalurgia, metalomecânica e similares",Trabalhador por conta própria como empregador,202324,GESTÃO (1º CICLO),"Escola Superior de Gestão, Hotelaria e Turismo",No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b6fd814-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,OLHÃO,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,"Aluno, estudante",Vendedores,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta de outrem,Profissionais de saúde,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não sabe,Trabalhador por conta de outrem,202324,DESIGN DE COMUNICAÇÃO (1º CICLO),Escola Superior de Educação e Comunicação,Recusada,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
5b70e984-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,ALMANCIL,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Unknown,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Desempregado,Não sabe,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Não sabe,Reformado,202324,GESTÃO HOTELEIRA (1º CICLO),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 3,1,1 - Concurso nacional de acesso,Unknown,124.9
5b72be40-3535-11ef-af6f-09f1977a5dda,20,Portugal,Unknown,FARO,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Outra situação,Ensino superior - mestrado,Trabalhador por conta de outrem,Professores,Outra situação,Ensino superior - doutoramento,"Especialistas das ciências físicas, matemáticas, engenharias e técnicas afins",Trabalhador por conta de outrem,202324,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b741dd0-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Não sabe,Outra situação,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores de limpeza,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Não sabe,Trabalhador por conta própria como isolado,202324,IMAGEM MÉDICA E RADIOTERAPIA (1º CICLO),Escola Superior de Saúde,Recebida (SAS),FASE 2,0,1 - Concurso nacional de acesso,Unknown,160
5b75cb84-3535-11ef-af6f-09f1977a5dda,22,Portugal,Unknown,SANTIAGO DO CACÉM,No,No,CE / MC,Unknown,Trabalhador por conta de outrem,Directores de produção e de serviços especializados,Unknown,Curso Técnico Superior Profissional,Trabalhador por conta própria como empregador,"Técnicos e profissionais, de nível intermédio da saúde",Unknown,Ensino secundário - 12.º  ou equivalente,Pessoal dos serviços de protecção e segurança ,Trabalhador por conta de outrem,202324,TURISMO (1º CICLO) - PORTIMÃO,"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Par Instituição/Curso,1,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b781570-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,LOULÉ,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Condutores de veículos e operadores de equipamentos móveis ,Outra situação,202324,DIETÉTICA E NUTRIÇÃO (1º CICLO),Escola Superior de Saúde,No,Titulares de cursos médios e superiores,1,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
5b7a1143-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,LOULÉ,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,Trabalhador por conta de outrem,"Trabalhadores da transformação de alimentos, da madeira, do vestuário e outras indústrias e artesanato ",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Não sabe,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não sabe,Outra situação,202324,MARKETING (1º CICLO),"Escola Superior de Gestão, Hotelaria e Turismo",Recusada,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b811620-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,SERPA,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Professores,Outra situação,Ensino secundário - 12.º  ou equivalente,Não sabe,Reformado,202324,ENGENHARIA MECÂNICA (1º CICLO),Instituto Superior de Engenharia,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b824ea3-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,FUSETA,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Trabalhadores dos cuidados pessoais e similares,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Profissionais de saúde,Outra situação,Ensino secundário - 12.º  ou equivalente,Não sabe,Trabalhador por conta de outrem,202324,EDUCAÇÃO SOCIAL (1º CICLO),Escola Superior de Educação e Comunicação,No,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b838721-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,QUERENÇA,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Pessoal de apoio directo a clientes ,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Pessoal de apoio directo a clientes ,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Condutores de veículos e operadores de equipamentos móveis ,Trabalhador por conta de outrem,202324,CIÊNCIAS BIOMÉDICAS LABORATORIAIS (1º CICLO),Escola Superior de Saúde,No,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Mudança de Par/Instituição curso,Unknown
5b90f4a4-3535-11ef-af6f-09f1977a5dda,26,Portugal,Unknown,ALBUFEIRA,No,No,CE / MC,Outra situação,"Aluno, estudante","Técnicos de nível intermédio, das áreas financeira, administrativa e dos negócios",Unknown,Ensino superior - licenciatura,Trabalhador por conta própria como empregador,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Unknown,Ensino superior - licenciatura,"Técnicos de nível intermédio dos serviços jurídicos, sociais, desportivos, culturais e similares",Trabalhador por conta própria como isolado,202324,GESTÃO (1º CICLO) - REGIME NOTURNO,"Escola Superior de Gestão, Hotelaria e Turismo",No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b911bb0-3535-11ef-af6f-09f1977a5dda,25,Portugal,Unknown,LUZ LGS,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Não sabe,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Não sabe,Outra situação,202324,GESTÃO (1º CICLO) - REGIME NOTURNO - PORTIMÃO,"Escola Superior de Gestão, Hotelaria e Turismo",No,Reingresso,1,14 - Reingresso,Maiores de 23 anos ,Unknown
5b911bb1-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,CASTELO BRANCO,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,"Aluno, estudante",Não sabe,Outra situação,Ensino secundário - 12.º  ou equivalente,Desempregado,"Agricultores, criadores de animais, pescadores, caçadores e colectores, de subsistência ",Unknown,Ensino superior - bacharelato,"Especialistas das ciências físicas, matemáticas, engenharias e técnicas afins",Desempregado,202324,GESTÃO (1º CICLO) - REGIME NOTURNO,"Escola Superior de Gestão, Hotelaria e Turismo",Recebida (SAS),TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b911bb3-3535-11ef-af6f-09f1977a5dda,51,Portugal,Unknown,OLHÃO,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,Trabalhador por conta de outrem,Profissionais de saúde,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Doméstico,Não sabe,Membros das Forças Armadas,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Oficiais das Forças Armadas,Reformado,202324,GESTÃO (1º CICLO) - REGIME NOTURNO,"Escola Superior de Gestão, Hotelaria e Turismo",Recebida (SAS),TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b9142c0-3535-11ef-af6f-09f1977a5dda,59,Portugal,Unknown,FARO,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,"Aluno, estudante","Trabalhadores qualificados da construção e similares, excepto electricista ",Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Aluno, estudante",Vendedores ambulantes (excepto de alimentos) e prestadores de serviços na rua,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Trabalhadores não qualificados da indústria extractiva, construção, indústria transformadora e transportes","Aluno, estudante",202324,ENGENHARIA CIVIL (1º CICLO),Instituto Superior de Engenharia,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,1,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b9142c2-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,LOULÉ,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,Trabalhador por conta de outrem,"Técnicos e profissões das ciências e engenharia, de nível intermédio",Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal de apoio directo a clientes ,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Especialistas das ciências físicas, matemáticas, engenharias e técnicas afins",Trabalhador por conta própria como isolado,202324,ENGENHARIA CIVIL (1º CICLO),Instituto Superior de Engenharia,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,1,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b91b7f0-3535-11ef-af6f-09f1977a5dda,22,Portugal,Unknown,TAVIRA,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Assistentes na preparação de refeições,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhadores qualificados em electricidade e em electrónica,Trabalhador por conta de outrem,202324,GESTÃO (1º CICLO),"Escola Superior de Gestão, Hotelaria e Turismo",Recebida (SAS),TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b91b7f3-3535-11ef-af6f-09f1977a5dda,19,Portugal,Unknown,ALVOR,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Outra situação,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,"Empregados de escritório, secretários em geral e operadores de processamento de dados ",Outra situação,Ensino secundário - 12.º  ou equivalente,Não sabe,Trabalhador por conta própria como empregador,202324,ENGENHARIA MECÂNICA (1º CICLO),Instituto Superior de Engenharia,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b92a252-3535-11ef-af6f-09f1977a5dda,23,Portugal,Unknown,CASTRO MARIM,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Condutores de veículos e operadores de equipamentos móveis ,Outra situação,Ensino secundário - 12.º  ou equivalente,Doméstico,Não sabe,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não sabe,Trabalhador por conta de outrem,202324,ENGENHARIA MECÂNICA (1º CICLO),Instituto Superior de Engenharia,No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
5b92a253-3535-11ef-af6f-09f1977a5dda,21,Portugal,Unknown,BOLIQUEIME,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outro pessoal de apoio de tipo administrativo ,Trabalhador por conta de outrem,202324,ENGENHARIA DE SISTEMAS E TECNOLOGIAS INFORMÁTICAS (1º CICLO),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,114.60000000000001
